name;score;description;category;label;_geom;lat;lng
7TyYAebeedHQYBFoSGNpDQ;23.875388309639792;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7TyYAebeedHQYBFoSGNpDQ""><img style=""width:200px"" src=""https://images.mapillary.com/7TyYAebeedHQYBFoSGNpDQ/thumb-320.jpg""></a><br>Streetwise Score: 23.875388309639792";2;0;47.4416796,9.4169744;47.4416796;9.4169744
OdHJ22HXO0w8rryhhjAzXA;19.13556462915354;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OdHJ22HXO0w8rryhhjAzXA""><img style=""width:200px"" src=""https://images.mapillary.com/OdHJ22HXO0w8rryhhjAzXA/thumb-320.jpg""></a><br>Streetwise Score: 19.13556462915354";2;0;47.439103,9.4127199;47.439103;9.4127199
pBchDKaH1qOc25vEUVvNyw;3.8891168728655026;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/pBchDKaH1qOc25vEUVvNyw""><img style=""width:200px"" src=""https://images.mapillary.com/pBchDKaH1qOc25vEUVvNyw/thumb-320.jpg""></a><br>Streetwise Score: 3.8891168728655026";0;wahrgenommene Sicherheit tief;47.4391553,9.4082284;47.4391553;9.4082284
UZXRRKQps7CXEXKWl__icg;26.7183172669051;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UZXRRKQps7CXEXKWl__icg""><img style=""width:200px"" src=""https://images.mapillary.com/UZXRRKQps7CXEXKWl__icg/thumb-320.jpg""></a><br>Streetwise Score: 26.7183172669051";2;0;47.4358365,9.3974598;47.4358365;9.3974598
XP4cKJrPrva6Yn7WUHxYEw;26.969088529373163;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XP4cKJrPrva6Yn7WUHxYEw""><img style=""width:200px"" src=""https://images.mapillary.com/XP4cKJrPrva6Yn7WUHxYEw/thumb-320.jpg""></a><br>Streetwise Score: 26.969088529373163";2;0;47.4356782,9.3969319;47.4356782;9.3969319
Bg6zuqX1QDVBpB6ruOO7Ug;24.254114170796516;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Bg6zuqX1QDVBpB6ruOO7Ug""><img style=""width:200px"" src=""https://images.mapillary.com/Bg6zuqX1QDVBpB6ruOO7Ug/thumb-320.jpg""></a><br>Streetwise Score: 24.254114170796516";2;0;47.4341137,9.3929225;47.4341137;9.3929225
soZvXA5oY2rVDDNCFMgIcw;18.80263890236043;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/soZvXA5oY2rVDDNCFMgIcw""><img style=""width:200px"" src=""https://images.mapillary.com/soZvXA5oY2rVDDNCFMgIcw/thumb-320.jpg""></a><br>Streetwise Score: 18.80263890236043";1;-;47.4336759,9.3901007;47.4336759;9.3901007
GM9QSVG3pdcGrDCf-avtDA;14.753448183384036;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/GM9QSVG3pdcGrDCf-avtDA""><img style=""width:200px"" src=""https://images.mapillary.com/GM9QSVG3pdcGrDCf-avtDA/thumb-320.jpg""></a><br>Streetwise Score: 14.753448183384036";1;-;47.4334745,9.3888759;47.4334745;9.3888759
WHCUTR0TR2axqS26T0FOIA;24.012081135781585;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/WHCUTR0TR2axqS26T0FOIA""><img style=""width:200px"" src=""https://images.mapillary.com/WHCUTR0TR2axqS26T0FOIA/thumb-320.jpg""></a><br>Streetwise Score: 24.012081135781585";2;0;47.4330379,9.3853736;47.4330379;9.3853736
1y-y9tCuCvAx5nRp99kYOw;13.116874178640868;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1y-y9tCuCvAx5nRp99kYOw""><img style=""width:200px"" src=""https://images.mapillary.com/1y-y9tCuCvAx5nRp99kYOw/thumb-320.jpg""></a><br>Streetwise Score: 13.116874178640868";1;-;47.4327195,9.3836761;47.4327195;9.3836761
R8F9WcSxMS-3GUs3idCvnw;16.27193266954463;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/R8F9WcSxMS-3GUs3idCvnw""><img style=""width:200px"" src=""https://images.mapillary.com/R8F9WcSxMS-3GUs3idCvnw/thumb-320.jpg""></a><br>Streetwise Score: 16.27193266954463";1;-;47.4325896,9.3825005;47.4325896;9.3825005
yYca7YLwgwCse9cfXAp80w;15.154885744241062;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/yYca7YLwgwCse9cfXAp80w""><img style=""width:200px"" src=""https://images.mapillary.com/yYca7YLwgwCse9cfXAp80w/thumb-320.jpg""></a><br>Streetwise Score: 15.154885744241062";1;-;47.432461,9.3813377;47.432461;9.3813377
sNlwqvGO5q-qcGYIHc2mxQ;12.507169007757048;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/sNlwqvGO5q-qcGYIHc2mxQ""><img style=""width:200px"" src=""https://images.mapillary.com/sNlwqvGO5q-qcGYIHc2mxQ/thumb-320.jpg""></a><br>Streetwise Score: 12.507169007757048";1;-;47.4322648,9.3795623;47.4322648;9.3795623
UDMu1y0sESMWTJFLl_FeFg;17.575128039948837;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/UDMu1y0sESMWTJFLl_FeFg""><img style=""width:200px"" src=""https://images.mapillary.com/UDMu1y0sESMWTJFLl_FeFg/thumb-320.jpg""></a><br>Streetwise Score: 17.575128039948837";1;-;47.4320703,9.3778029;47.4320703;9.3778029
gdv8dpkERku2Ohb4MvtgAA;14.421354749929092;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/gdv8dpkERku2Ohb4MvtgAA""><img style=""width:200px"" src=""https://images.mapillary.com/gdv8dpkERku2Ohb4MvtgAA/thumb-320.jpg""></a><br>Streetwise Score: 14.421354749929092";1;-;47.432008,9.3772394;47.432008;9.3772394
Y3PzaeYrhKXNkLHnv55Y0g;8.586464865900059;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Y3PzaeYrhKXNkLHnv55Y0g""><img style=""width:200px"" src=""https://images.mapillary.com/Y3PzaeYrhKXNkLHnv55Y0g/thumb-320.jpg""></a><br>Streetwise Score: 8.586464865900059";0;wahrgenommene Sicherheit tief;47.4315564,9.3731549;47.4315564;9.3731549
DTAePAjGTfUYT5GNw2it6g;5.818322035657328;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/DTAePAjGTfUYT5GNw2it6g""><img style=""width:200px"" src=""https://images.mapillary.com/DTAePAjGTfUYT5GNw2it6g/thumb-320.jpg""></a><br>Streetwise Score: 5.818322035657328";0;wahrgenommene Sicherheit tief;47.431493,9.3725805;47.431493;9.3725805
epw9PoShKtobh7vDW_pc4w;12.766485335853782;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/epw9PoShKtobh7vDW_pc4w""><img style=""width:200px"" src=""https://images.mapillary.com/epw9PoShKtobh7vDW_pc4w/thumb-320.jpg""></a><br>Streetwise Score: 12.766485335853782";1;-;47.4312361,9.3702568;47.4312361;9.3702568
bzKO1o_oaXNCvOFpVex2xw;12.572733206718645;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bzKO1o_oaXNCvOFpVex2xw""><img style=""width:200px"" src=""https://images.mapillary.com/bzKO1o_oaXNCvOFpVex2xw/thumb-320.jpg""></a><br>Streetwise Score: 12.572733206718645";1;-;47.4310432,9.3685118;47.4310432;9.3685118
VGK8tR6X4gp3-RCUIMu8wg;3.2914026341576386;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VGK8tR6X4gp3-RCUIMu8wg""><img style=""width:200px"" src=""https://images.mapillary.com/VGK8tR6X4gp3-RCUIMu8wg/thumb-320.jpg""></a><br>Streetwise Score: 3.2914026341576386";0;wahrgenommene Sicherheit tief;47.4309151,9.3673536;47.4309151;9.3673536
S6gybds1h1eaUaHeXQljJw;3.140759657657776;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/S6gybds1h1eaUaHeXQljJw""><img style=""width:200px"" src=""https://images.mapillary.com/S6gybds1h1eaUaHeXQljJw/thumb-320.jpg""></a><br>Streetwise Score: 3.140759657657776";0;wahrgenommene Sicherheit tief;47.4230211,9.3678347;47.4230211;9.3678347
0akE_tXffMTQ-roUb5iGrQ;8.69700949838709;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0akE_tXffMTQ-roUb5iGrQ""><img style=""width:200px"" src=""https://images.mapillary.com/0akE_tXffMTQ-roUb5iGrQ/thumb-320.jpg""></a><br>Streetwise Score: 8.69700949838709";0;wahrgenommene Sicherheit tief;47.4221758,9.3674194;47.4221758;9.3674194
wGxe0qbWnFsAnfgrFk_HXA;2.839771009060401;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/wGxe0qbWnFsAnfgrFk_HXA""><img style=""width:200px"" src=""https://images.mapillary.com/wGxe0qbWnFsAnfgrFk_HXA/thumb-320.jpg""></a><br>Streetwise Score: 2.839771009060401";0;wahrgenommene Sicherheit tief;47.4235517,9.3691465;47.4235517;9.3691465
x8HpjQCL6kmYQc9VdttExA;9.068060436458527;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/x8HpjQCL6kmYQc9VdttExA""><img style=""width:200px"" src=""https://images.mapillary.com/x8HpjQCL6kmYQc9VdttExA/thumb-320.jpg""></a><br>Streetwise Score: 9.068060436458527";1;-;47.4233377,9.3706462;47.4233377;9.3706462
zn7x7rZrtpTZPMCDZdwZoQ;41.89913944549037;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/zn7x7rZrtpTZPMCDZdwZoQ""><img style=""width:200px"" src=""https://images.mapillary.com/zn7x7rZrtpTZPMCDZdwZoQ/thumb-320.jpg""></a><br>Streetwise Score: 41.89913944549037";4;wahrgenommene Sicherheit hoch;47.4316263,9.3815101;47.4316263;9.3815101
-dW2QSNWS54ZbDo42zJVAw;45.600283309021286;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/-dW2QSNWS54ZbDo42zJVAw""><img style=""width:200px"" src=""https://images.mapillary.com/-dW2QSNWS54ZbDo42zJVAw/thumb-320.jpg""></a><br>Streetwise Score: 45.600283309021286";4;wahrgenommene Sicherheit hoch;47.4270327,9.3816305;47.4270327;9.3816305
icMpB-2HNaaSizAQ3npUAw;43.981938136514295;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/icMpB-2HNaaSizAQ3npUAw""><img style=""width:200px"" src=""https://images.mapillary.com/icMpB-2HNaaSizAQ3npUAw/thumb-320.jpg""></a><br>Streetwise Score: 43.981938136514295";4;wahrgenommene Sicherheit hoch;47.4272317,9.381927;47.4272317;9.381927
heSexGiB72CVHqgYLjqdPQ;45.916413120924275;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/heSexGiB72CVHqgYLjqdPQ""><img style=""width:200px"" src=""https://images.mapillary.com/heSexGiB72CVHqgYLjqdPQ/thumb-320.jpg""></a><br>Streetwise Score: 45.916413120924275";4;wahrgenommene Sicherheit hoch;47.4272684,9.3819433;47.4272684;9.3819433
Ia-zR_SnQP5_XTGXxryf6w;45.95468204875346;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Ia-zR_SnQP5_XTGXxryf6w""><img style=""width:200px"" src=""https://images.mapillary.com/Ia-zR_SnQP5_XTGXxryf6w/thumb-320.jpg""></a><br>Streetwise Score: 45.95468204875346";4;wahrgenommene Sicherheit hoch;47.4276636,9.3822025;47.4276636;9.3822025
b_IjJpFsx_jbJOhxXvGHYw;43.59220415769886;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/b_IjJpFsx_jbJOhxXvGHYw""><img style=""width:200px"" src=""https://images.mapillary.com/b_IjJpFsx_jbJOhxXvGHYw/thumb-320.jpg""></a><br>Streetwise Score: 43.59220415769886";4;wahrgenommene Sicherheit hoch;47.4277031,9.3822683;47.4277031;9.3822683
r-7bl5r5TT6plnWcfBjRUg;47.59652084699059;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/r-7bl5r5TT6plnWcfBjRUg""><img style=""width:200px"" src=""https://images.mapillary.com/r-7bl5r5TT6plnWcfBjRUg/thumb-320.jpg""></a><br>Streetwise Score: 47.59652084699059";4;wahrgenommene Sicherheit hoch;47.4269017,9.3815348;47.4269017;9.3815348
0X060Ba-d4s-wNW5kRshSA;33.394602265040156;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0X060Ba-d4s-wNW5kRshSA""><img style=""width:200px"" src=""https://images.mapillary.com/0X060Ba-d4s-wNW5kRshSA/thumb-320.jpg""></a><br>Streetwise Score: 33.394602265040156";3;+;47.4252571,9.3817514;47.4252571;9.3817514
sTXft8sqZWyHAvsUIy7SBw;40.58253454061061;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/sTXft8sqZWyHAvsUIy7SBw""><img style=""width:200px"" src=""https://images.mapillary.com/sTXft8sqZWyHAvsUIy7SBw/thumb-320.jpg""></a><br>Streetwise Score: 40.58253454061061";4;wahrgenommene Sicherheit hoch;47.4269492,9.3858918;47.4269492;9.3858918
1gv3qcbnrXMXheSwK0CCSw;41.9381622844713;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1gv3qcbnrXMXheSwK0CCSw""><img style=""width:200px"" src=""https://images.mapillary.com/1gv3qcbnrXMXheSwK0CCSw/thumb-320.jpg""></a><br>Streetwise Score: 41.9381622844713";4;wahrgenommene Sicherheit hoch;47.4269895,9.385561;47.4269895;9.385561
2Y4bw_oQN87CCL78R71uZg;36.58788410251707;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2Y4bw_oQN87CCL78R71uZg""><img style=""width:200px"" src=""https://images.mapillary.com/2Y4bw_oQN87CCL78R71uZg/thumb-320.jpg""></a><br>Streetwise Score: 36.58788410251707";3;+;47.4267315,9.3842304;47.4267315;9.3842304
AZsp7kUjzmzMJbMN9ZLjkQ;40.54110668784538;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AZsp7kUjzmzMJbMN9ZLjkQ""><img style=""width:200px"" src=""https://images.mapillary.com/AZsp7kUjzmzMJbMN9ZLjkQ/thumb-320.jpg""></a><br>Streetwise Score: 40.54110668784538";4;wahrgenommene Sicherheit hoch;47.4263694,9.3834492;47.4263694;9.3834492
Szguf_AcbmP6bUhEmAXhtg;37.96876402162557;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/Szguf_AcbmP6bUhEmAXhtg""><img style=""width:200px"" src=""https://images.mapillary.com/Szguf_AcbmP6bUhEmAXhtg/thumb-320.jpg""></a><br>Streetwise Score: 37.96876402162557";3;+;47.4263682,9.3834184;47.4263682;9.3834184
s9jQfDauGsWmufzIRFntlw;40.87681042377221;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/s9jQfDauGsWmufzIRFntlw""><img style=""width:200px"" src=""https://images.mapillary.com/s9jQfDauGsWmufzIRFntlw/thumb-320.jpg""></a><br>Streetwise Score: 40.87681042377221";4;wahrgenommene Sicherheit hoch;47.4263682,9.3834184;47.4263682;9.3834184
xdDY24-q9zh9RdyV_KPh-Q;43.39696614658913;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xdDY24-q9zh9RdyV_KPh-Q""><img style=""width:200px"" src=""https://images.mapillary.com/xdDY24-q9zh9RdyV_KPh-Q/thumb-320.jpg""></a><br>Streetwise Score: 43.39696614658913";4;wahrgenommene Sicherheit hoch;47.4263739,9.3833696;47.4263739;9.3833696
cC_8VHPCSqmbQaYCNaDAXQ;31.85440221924742;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/cC_8VHPCSqmbQaYCNaDAXQ""><img style=""width:200px"" src=""https://images.mapillary.com/cC_8VHPCSqmbQaYCNaDAXQ/thumb-320.jpg""></a><br>Streetwise Score: 31.85440221924742";3;+;47.4266236,9.382818;47.4266236;9.382818
8uFx43MXl6Lwfi0N-0J-EA;36.475520535565394;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8uFx43MXl6Lwfi0N-0J-EA""><img style=""width:200px"" src=""https://images.mapillary.com/8uFx43MXl6Lwfi0N-0J-EA/thumb-320.jpg""></a><br>Streetwise Score: 36.475520535565394";3;+;47.426307,9.3826117;47.426307;9.3826117
8USOC0uoEM56PzHMMqaTQg;37.96900289003311;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8USOC0uoEM56PzHMMqaTQg""><img style=""width:200px"" src=""https://images.mapillary.com/8USOC0uoEM56PzHMMqaTQg/thumb-320.jpg""></a><br>Streetwise Score: 37.96900289003311";3;+;47.4260795,9.3823002;47.4260795;9.3823002
MVMlmE1TjzxH6b2LHW1T0g;34.99425472831543;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MVMlmE1TjzxH6b2LHW1T0g""><img style=""width:200px"" src=""https://images.mapillary.com/MVMlmE1TjzxH6b2LHW1T0g/thumb-320.jpg""></a><br>Streetwise Score: 34.99425472831543";3;+;47.4260589,9.3822683;47.4260589;9.3822683
ND_UdfLVM0_rYSXRsPc8aw;33.96696070819102;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ND_UdfLVM0_rYSXRsPc8aw""><img style=""width:200px"" src=""https://images.mapillary.com/ND_UdfLVM0_rYSXRsPc8aw/thumb-320.jpg""></a><br>Streetwise Score: 33.96696070819102";3;+;47.4260414,9.3822259;47.4260414;9.3822259
hU2e-GWKwaFnHo0lzUU-DQ;22.42381035430878;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/hU2e-GWKwaFnHo0lzUU-DQ""><img style=""width:200px"" src=""https://images.mapillary.com/hU2e-GWKwaFnHo0lzUU-DQ/thumb-320.jpg""></a><br>Streetwise Score: 22.42381035430878";2;0;47.4258648,9.3818331;47.4258648;9.3818331
SSTutU5pN10IdFumIKTO5Q;32.331505996262486;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SSTutU5pN10IdFumIKTO5Q""><img style=""width:200px"" src=""https://images.mapillary.com/SSTutU5pN10IdFumIKTO5Q/thumb-320.jpg""></a><br>Streetwise Score: 32.331505996262486";3;+;47.4263087,9.3908052;47.4263087;9.3908052
m1rbP01id6GypMDGRxvLag;36.19711567164927;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/m1rbP01id6GypMDGRxvLag""><img style=""width:200px"" src=""https://images.mapillary.com/m1rbP01id6GypMDGRxvLag/thumb-320.jpg""></a><br>Streetwise Score: 36.19711567164927";3;+;47.426349,9.3905424;47.426349;9.3905424
7NIz5zmu1SdsPv4Y9vgbYg;39.527113470309864;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7NIz5zmu1SdsPv4Y9vgbYg""><img style=""width:200px"" src=""https://images.mapillary.com/7NIz5zmu1SdsPv4Y9vgbYg/thumb-320.jpg""></a><br>Streetwise Score: 39.527113470309864";0;wahrgenommene Sicherheit tief;47.4264349,9.39013;47.4264349;9.39013
ob_93jWYfmcsOa2E7xc1jQ;39.86979670860023;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ob_93jWYfmcsOa2E7xc1jQ""><img style=""width:200px"" src=""https://images.mapillary.com/ob_93jWYfmcsOa2E7xc1jQ/thumb-320.jpg""></a><br>Streetwise Score: 39.86979670860023";0;wahrgenommene Sicherheit tief;47.4264838,9.3896895;47.4264838;9.3896895
41ij-UH8533-ug0taGzvCQ;35.49720434112121;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/41ij-UH8533-ug0taGzvCQ""><img style=""width:200px"" src=""https://images.mapillary.com/41ij-UH8533-ug0taGzvCQ/thumb-320.jpg""></a><br>Streetwise Score: 35.49720434112121";3;+;47.4266079,9.3892636;47.4266079;9.3892636
ibENXmq_JveCv8jSG_5ZKA;35.100643398928284;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ibENXmq_JveCv8jSG_5ZKA""><img style=""width:200px"" src=""https://images.mapillary.com/ibENXmq_JveCv8jSG_5ZKA/thumb-320.jpg""></a><br>Streetwise Score: 35.100643398928284";3;+;47.4266213,9.3889713;47.4266213;9.3889713
eTo6kr8R4PnQnIfzKQz4qA;40.35488475437961;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/eTo6kr8R4PnQnIfzKQz4qA""><img style=""width:200px"" src=""https://images.mapillary.com/eTo6kr8R4PnQnIfzKQz4qA/thumb-320.jpg""></a><br>Streetwise Score: 40.35488475437961";4;wahrgenommene Sicherheit hoch;47.4264657,9.3871601;47.4264657;9.3871601
aPCr0bpQCIuNWpD_LZ6u-A;37.889327143513654;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aPCr0bpQCIuNWpD_LZ6u-A""><img style=""width:200px"" src=""https://images.mapillary.com/aPCr0bpQCIuNWpD_LZ6u-A/thumb-320.jpg""></a><br>Streetwise Score: 37.889327143513654";3;+;47.4264494,9.3870756;47.4264494;9.3870756
OWgb3B-CvtLy1K7QbVNZ-g;41.40845820185674;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OWgb3B-CvtLy1K7QbVNZ-g""><img style=""width:200px"" src=""https://images.mapillary.com/OWgb3B-CvtLy1K7QbVNZ-g/thumb-320.jpg""></a><br>Streetwise Score: 41.40845820185674";4;wahrgenommene Sicherheit hoch;47.4264405,9.3870574;47.4264405;9.3870574
VwNBr2ouyO4bCciWjNJJUw;38.8309320547242;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/VwNBr2ouyO4bCciWjNJJUw""><img style=""width:200px"" src=""https://images.mapillary.com/VwNBr2ouyO4bCciWjNJJUw/thumb-320.jpg""></a><br>Streetwise Score: 38.8309320547242";3;+;47.4264353,9.3870221;47.4264353;9.3870221
srG_Emdffs8RfohBqwCaaA;39.00581187298073;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/srG_Emdffs8RfohBqwCaaA""><img style=""width:200px"" src=""https://images.mapillary.com/srG_Emdffs8RfohBqwCaaA/thumb-320.jpg""></a><br>Streetwise Score: 39.00581187298073";0;wahrgenommene Sicherheit tief;47.4264244,9.3868191;47.4264244;9.3868191
YcyTFXofEM-xsYy1AuLdAg;43.60806541270738;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YcyTFXofEM-xsYy1AuLdAg""><img style=""width:200px"" src=""https://images.mapillary.com/YcyTFXofEM-xsYy1AuLdAg/thumb-320.jpg""></a><br>Streetwise Score: 43.60806541270738";4;wahrgenommene Sicherheit hoch;47.4264278,9.3866135;47.4264278;9.3866135
WYVe8kYMobzT9aH7E1muxw;33.416728711846;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/WYVe8kYMobzT9aH7E1muxw""><img style=""width:200px"" src=""https://images.mapillary.com/WYVe8kYMobzT9aH7E1muxw/thumb-320.jpg""></a><br>Streetwise Score: 33.416728711846";3;+;47.4262047,9.3914785;47.4262047;9.3914785
fYmBoK5mR8H4YIzd1cvb4w;14.91784915276507;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/fYmBoK5mR8H4YIzd1cvb4w""><img style=""width:200px"" src=""https://images.mapillary.com/fYmBoK5mR8H4YIzd1cvb4w/thumb-320.jpg""></a><br>Streetwise Score: 14.91784915276507";1;-;47.4270959,9.3579584;47.4270959;9.3579584
kMriJ-0iw08i2hqbMJT8rA;17.739605518176635;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/kMriJ-0iw08i2hqbMJT8rA""><img style=""width:200px"" src=""https://images.mapillary.com/kMriJ-0iw08i2hqbMJT8rA/thumb-320.jpg""></a><br>Streetwise Score: 17.739605518176635";1;-;47.4245871,9.3500205;47.4245871;9.3500205
ffPMSv2Qfx4AJaM4v46yPw;18.197761383291763;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ffPMSv2Qfx4AJaM4v46yPw""><img style=""width:200px"" src=""https://images.mapillary.com/ffPMSv2Qfx4AJaM4v46yPw/thumb-320.jpg""></a><br>Streetwise Score: 18.197761383291763";1;-;47.4213997,9.3393396;47.4213997;9.3393396
-mW023nfNmMhtHhBo3-d9w;16.853615584982087;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/-mW023nfNmMhtHhBo3-d9w""><img style=""width:200px"" src=""https://images.mapillary.com/-mW023nfNmMhtHhBo3-d9w/thumb-320.jpg""></a><br>Streetwise Score: 16.853615584982087";1;-;47.4211401,9.3379378;47.4211401;9.3379378
TTKbCRcj7fYXIFFvOGK5QQ;15.044110878875248;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/TTKbCRcj7fYXIFFvOGK5QQ""><img style=""width:200px"" src=""https://images.mapillary.com/TTKbCRcj7fYXIFFvOGK5QQ/thumb-320.jpg""></a><br>Streetwise Score: 15.044110878875248";1;-;47.42062,9.3351654;47.42062;9.3351654
EbhEjOtdBw9b7z4y85LRUQ;21.248840589967706;"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EbhEjOtdBw9b7z4y85LRUQ""><img style=""width:200px"" src=""https://images.mapillary.com/EbhEjOtdBw9b7z4y85LRUQ/thumb-320.jpg""></a><br>Streetwise Score: 21.248840589967706";2;0;47.4193472,9.3312435;47.4193472;9.3312435
